Time	direction	frame	subF	slot	1stSym	nSymbol	cellId	bwpId	streamId	rnti	tbSize	mcs	rv	SINR(dB)	CQI	corrupt	TBler
0.403929	DL	40	3	0	1	12	1	0	0	1	416	0	0	62.5978	15	0	0
0.404929	DL	40	4	0	1	12	1	0	0	1	416	0	0	61.9369	15	0	0
0.405929	DL	40	5	0	1	12	1	0	0	1	416	0	0	61.3591	15	0	0
0.406929	DL	40	6	0	1	12	1	0	0	1	416	0	0	60.9751	15	0	0
0.407929	DL	40	7	0	1	12	1	0	0	1	416	0	0	60.7201	15	0	0
0.408929	DL	40	8	0	1	12	1	0	0	1	416	0	0	60.4218	15	0	0
0.409929	DL	40	9	0	1	12	1	0	0	1	12976	27	0	56.9925	15	0	0
0.409929	DL	40	9	0	1	12	1	0	1	1	416	0	0	55.5844	15	0	0
0.410929	DL	41	0	0	1	12	1	0	0	1	12976	27	0	56.5999	15	0	0
0.410929	DL	41	0	0	1	12	1	0	1	1	416	0	0	55.5066	15	0	0
0.411929	DL	41	1	0	1	12	1	0	0	1	12976	27	0	56.4879	15	0	0
0.411929	DL	41	1	0	1	12	1	0	1	1	416	0	0	54.875	15	0	0
0.412929	DL	41	2	0	1	12	1	0	0	1	12976	27	0	56.7247	15	0	0
0.412929	DL	41	2	0	1	12	1	0	1	1	416	0	0	53.9485	15	0	0
0.413929	DL	41	3	0	1	12	1	0	0	1	12976	27	0	57.1134	15	0	0
0.413929	DL	41	3	0	1	12	1	0	1	1	416	0	0	53.0017	15	0	0
0.414929	DL	41	4	0	1	12	1	0	0	1	12976	27	0	57.3955	15	0	0
0.414929	DL	41	4	0	1	12	1	0	1	1	416	0	0	52.4756	15	0	0
0.415929	DL	41	5	0	1	12	1	0	0	1	12976	27	0	58.8234	15	0	0
0.415929	DL	41	5	0	1	12	1	0	1	1	12976	27	0	58.5241	15	0	0
0.416929	DL	41	6	0	1	12	1	0	0	1	12976	27	0	58.7652	15	0	0
0.416929	DL	41	6	0	1	12	1	0	1	1	12976	27	0	58.5806	15	0	0
0.417929	DL	41	7	0	1	12	1	0	0	1	12976	27	0	58.7721	15	0	0
0.417929	DL	41	7	0	1	12	1	0	1	1	12976	27	0	58.5526	15	0	0
