Time	direction	frame	subF	slot	1stSym	nSymbol	cellId	bwpId	streamId	rnti	tbSize	mcs	rv	SINR(dB)	CQI	corrupt	TBler
0.403929	DL	40	3	0	1	12	1	0	0	1	416	0	0	64.9513	15	0	0
0.404929	DL	40	4	0	1	12	1	0	0	1	416	0	0	65.0409	15	0	0
0.405929	DL	40	5	0	1	12	1	0	0	1	416	0	0	65.1617	15	0	0
0.406929	DL	40	6	0	1	12	1	0	0	1	416	0	0	65.3223	15	0	0
0.407929	DL	40	7	0	1	12	1	0	0	1	416	0	0	65.4761	15	0	0
0.408929	DL	40	8	0	1	12	1	0	0	1	416	0	0	65.5865	15	0	0
0.409929	DL	40	9	0	1	12	1	0	0	1	12976	27	0	62.654	15	0	0
0.409929	DL	40	9	0	1	12	1	0	1	1	416	0	0	54.9132	15	0	0
0.410929	DL	41	0	0	1	12	1	0	0	1	12976	27	0	62.7231	15	0	0
0.410929	DL	41	0	0	1	12	1	0	1	1	416	0	0	55.1585	15	0	0
0.411929	DL	41	1	0	1	12	1	0	0	1	12976	27	0	62.7932	15	0	0
0.411929	DL	41	1	0	1	12	1	0	1	1	416	0	0	54.9049	15	0	0
0.412929	DL	41	2	0	1	12	1	0	0	1	12976	27	0	62.8653	15	0	0
0.412929	DL	41	2	0	1	12	1	0	1	1	416	0	0	54.1702	15	0	0
0.413929	DL	41	3	0	1	12	1	0	0	1	12976	27	0	62.9457	15	0	0
0.413929	DL	41	3	0	1	12	1	0	1	1	416	0	0	53.268	15	0	0
0.414929	DL	41	4	0	1	12	1	0	0	1	12976	27	0	63.0242	15	0	0
0.414929	DL	41	4	0	1	12	1	0	1	1	416	0	0	52.9251	15	0	0
0.415929	DL	41	5	0	1	12	1	0	0	1	12976	27	0	60.4715	15	0	0
0.415929	DL	41	5	0	1	12	1	0	1	1	12976	27	0	59.3573	15	0	0
0.416929	DL	41	6	0	1	12	1	0	0	1	12976	27	0	60.483	15	0	0
0.416929	DL	41	6	0	1	12	1	0	1	1	12976	27	0	59.3346	15	0	0
0.417929	DL	41	7	0	1	12	1	0	0	1	12976	27	0	60.5416	15	0	0
0.417929	DL	41	7	0	1	12	1	0	1	1	12976	27	0	59.5078	15	0	0
0.418929	DL	41	8	0	1	12	1	0	0	1	12976	27	0	60.5997	15	0	0
0.418929	DL	41	8	0	1	12	1	0	1	1	12976	27	0	59.7484	15	0	0
0.419929	DL	41	9	0	1	12	1	0	0	1	12976	27	0	60.6376	15	0	0
0.419929	DL	41	9	0	1	12	1	0	1	1	12976	27	0	59.8708	15	0	0
0.420929	DL	42	0	0	1	12	1	0	0	1	12976	27	0	60.6329	15	0	0
0.420929	DL	42	0	0	1	12	1	0	1	1	12976	27	0	59.7972	15	0	0
0.421929	DL	42	1	0	1	12	1	0	0	1	12976	27	0	60.5738	15	0	0
0.421929	DL	42	1	0	1	12	1	0	1	1	12976	27	0	59.5637	15	0	0
0.422929	DL	42	2	0	1	12	1	0	0	1	12976	27	0	60.4676	15	0	0
0.422929	DL	42	2	0	1	12	1	0	1	1	12976	27	0	59.2944	15	0	0
0.423929	DL	42	3	0	1	12	1	0	0	1	12976	27	0	60.3607	15	0	0
0.423929	DL	42	3	0	1	12	1	0	1	1	12976	27	0	59.1778	15	0	0
0.424929	DL	42	4	0	1	12	1	0	0	1	12976	27	0	60.3495	15	0	0
0.424929	DL	42	4	0	1	12	1	0	1	1	12976	27	0	59.3085	15	0	0
0.425929	DL	42	5	0	1	12	1	0	0	1	12976	27	0	60.4809	15	0	0
0.425929	DL	42	5	0	1	12	1	0	1	1	12976	27	0	59.5555	15	0	0
0.426929	DL	42	6	0	1	12	1	0	0	1	12976	27	0	60.6642	15	0	0
0.426929	DL	42	6	0	1	12	1	0	1	1	12976	27	0	59.7196	15	0	0
0.427929	DL	42	7	0	1	12	1	0	0	1	12976	27	0	60.7678	15	0	0
0.427929	DL	42	7	0	1	12	1	0	1	1	12976	27	0	59.7144	15	0	0
0.428929	DL	42	8	0	1	12	1	0	0	1	12976	27	0	60.7326	15	0	0
0.428929	DL	42	8	0	1	12	1	0	1	1	12976	27	0	59.5651	15	0	0
0.429929	DL	42	9	0	1	12	1	0	0	1	12976	27	0	60.5744	15	0	0
0.429929	DL	42	9	0	1	12	1	0	1	1	12976	27	0	59.3556	15	0	0
0.430929	DL	43	0	0	1	12	1	0	0	1	12976	27	0	60.3725	15	0	0
0.430929	DL	43	0	0	1	12	1	0	1	1	12976	27	0	59.2036	15	0	0
0.431929	DL	43	1	0	1	12	1	0	0	1	12976	27	0	60.2608	15	0	0
0.431929	DL	43	1	0	1	12	1	0	1	1	12976	27	0	59.201	15	0	0
0.432929	DL	43	2	0	1	12	1	0	0	1	12976	27	0	60.3186	15	0	0
0.432929	DL	43	2	0	1	12	1	0	1	1	12976	27	0	59.3387	15	0	0
0.433929	DL	43	3	0	1	12	1	0	0	1	12976	27	0	60.4671	15	0	0
0.433929	DL	43	3	0	1	12	1	0	1	1	12976	27	0	59.5311	15	0	0
0.434929	DL	43	4	0	1	12	1	0	0	1	12976	27	0	60.5637	15	0	0
0.434929	DL	43	4	0	1	12	1	0	1	1	12976	27	0	59.6786	15	0	0
0.435929	DL	43	5	0	1	12	1	0	0	1	12976	27	0	60.538	15	0	0
0.435929	DL	43	5	0	1	12	1	0	1	1	12976	27	0	59.6956	15	0	0
0.436929	DL	43	6	0	1	12	1	0	0	1	12976	27	0	60.4131	15	0	0
0.436929	DL	43	6	0	1	12	1	0	1	1	12976	27	0	59.5595	15	0	0
0.437929	DL	43	7	0	1	12	1	0	0	1	12976	27	0	60.2764	15	0	0
0.437929	DL	43	7	0	1	12	1	0	1	1	12976	27	0	59.3417	15	0	0
0.438929	DL	43	8	0	1	12	1	0	0	1	12976	27	0	60.2207	15	0	0
0.438929	DL	43	8	0	1	12	1	0	1	1	12976	27	0	59.1518	15	0	0
0.439929	DL	43	9	0	1	12	1	0	0	1	12976	27	0	60.2602	15	0	0
0.439929	DL	43	9	0	1	12	1	0	1	1	12976	27	0	59.0888	15	0	0
0.440929	DL	44	0	0	1	12	1	0	0	1	12976	27	0	60.3472	15	0	0
0.440929	DL	44	0	0	1	12	1	0	1	1	12976	27	0	59.2155	15	0	0
0.441929	DL	44	1	0	1	12	1	0	0	1	12976	27	0	60.4532	15	0	0
0.441929	DL	44	1	0	1	12	1	0	1	1	12976	27	0	59.4524	15	0	0
0.442929	DL	44	2	0	1	12	1	0	0	1	12976	27	0	60.5473	15	0	0
0.442929	DL	44	2	0	1	12	1	0	1	1	12976	27	0	59.5987	15	0	0
0.443929	DL	44	3	0	1	12	1	0	0	1	12976	27	0	60.5689	15	0	0
0.443929	DL	44	3	0	1	12	1	0	1	1	12976	27	0	59.5371	15	0	0
0.444929	DL	44	4	0	1	12	1	0	0	1	12976	27	0	60.496	15	0	0
0.444929	DL	44	4	0	1	12	1	0	1	1	12976	27	0	59.312	15	0	0
0.445929	DL	44	5	0	1	12	1	0	0	1	12976	27	0	60.3663	15	0	0
0.445929	DL	44	5	0	1	12	1	0	1	1	12976	27	0	59.0598	15	0	0
0.446929	DL	44	6	0	1	12	1	0	0	1	12976	27	0	60.2238	15	0	0
0.446929	DL	44	6	0	1	12	1	0	1	1	12976	27	0	58.9536	15	0	0
0.447929	DL	44	7	0	1	12	1	0	0	1	12976	27	0	60.1289	15	0	0
0.447929	DL	44	7	0	1	12	1	0	1	1	12976	27	0	59.0919	15	0	0
0.448929	DL	44	8	0	1	12	1	0	0	1	12976	27	0	60.1584	15	0	0
0.448929	DL	44	8	0	1	12	1	0	1	1	12976	27	0	59.3614	15	0	0
0.449929	DL	44	9	0	1	12	1	0	0	1	12976	27	0	60.2912	15	0	0
0.449929	DL	44	9	0	1	12	1	0	1	1	12976	27	0	59.5622	15	0	0
