Time	direction	frame	subF	slot	1stSym	nSymbol	cellId	bwpId	streamId	rnti	tbSize	mcs	rv	SINR(dB)	CQI	corrupt	TBler
0.403929	DL	40	3	0	1	12	1	0	0	1	416	0	0	65.9445	15	0	0
0.404929	DL	40	4	0	1	12	1	0	0	1	416	0	0	65.9837	15	0	0
0.405929	DL	40	5	0	1	12	1	0	0	1	416	0	0	65.9741	15	0	0
0.406929	DL	40	6	0	1	12	1	0	0	1	416	0	0	65.9547	15	0	0
0.407929	DL	40	7	0	1	12	1	0	0	1	416	0	0	65.9283	15	0	0
0.408929	DL	40	8	0	1	12	1	0	0	1	416	0	0	65.8921	15	0	0
0.409929	DL	40	9	0	1	12	1	0	0	1	12976	27	0	62.8467	15	0	0
0.409929	DL	40	9	0	1	12	1	0	1	1	416	0	0	54.4929	15	0	0
0.410929	DL	41	0	0	1	12	1	0	0	1	12976	27	0	62.8262	15	0	0
0.410929	DL	41	0	0	1	12	1	0	1	1	416	0	0	53.4837	15	0	0
0.411929	DL	41	1	0	1	12	1	0	0	1	12976	27	0	62.8022	15	0	0
0.411929	DL	41	1	0	1	12	1	0	1	1	416	0	0	52.8771	15	0	0
0.412929	DL	41	2	0	1	12	1	0	0	1	12976	27	0	62.7124	15	0	0
0.412929	DL	41	2	0	1	12	1	0	1	1	416	0	0	53.3615	15	0	0
0.413929	DL	41	3	0	1	12	1	0	0	1	12976	27	0	62.4967	15	0	0
0.413929	DL	41	3	0	1	12	1	0	1	1	416	0	0	54.4666	15	0	0
0.414929	DL	41	4	0	1	12	1	0	0	1	12976	27	0	62.1465	15	0	0
0.414929	DL	41	4	0	1	12	1	0	1	1	416	0	0	55.33	15	0	0
0.415929	DL	41	5	0	1	12	1	0	0	1	12976	27	0	59.4434	15	0	0
0.415929	DL	41	5	0	1	12	1	0	1	1	12976	27	0	58.8055	15	0	0
0.416929	DL	41	6	0	1	12	1	0	0	1	12976	27	0	59.4105	15	0	0
0.416929	DL	41	6	0	1	12	1	0	1	1	12976	27	0	58.6895	15	0	0
0.417929	DL	41	7	0	1	12	1	0	0	1	12976	27	0	59.4886	15	0	0
0.417929	DL	41	7	0	1	12	1	0	1	1	12976	27	0	58.557	15	0	0
0.418929	DL	41	8	0	1	12	1	0	0	1	12976	27	0	59.5521	15	0	0
0.418929	DL	41	8	0	1	12	1	0	1	1	12976	27	0	58.5116	15	0	0
0.419929	DL	41	9	0	1	12	1	0	0	1	12976	27	0	59.5339	15	0	0
0.419929	DL	41	9	0	1	12	1	0	1	1	12976	27	0	58.6187	15	0	0
0.420929	DL	42	0	0	1	12	1	0	0	1	12976	27	0	59.4875	15	0	0
0.420929	DL	42	0	0	1	12	1	0	1	1	12976	27	0	58.8259	15	0	0
0.421929	DL	42	1	0	1	12	1	0	0	1	12976	27	0	59.5053	15	0	0
0.421929	DL	42	1	0	1	12	1	0	1	1	12976	27	0	59.0159	15	0	0
0.422929	DL	42	2	0	1	12	1	0	0	1	12976	27	0	59.6033	15	0	0
0.422929	DL	42	2	0	1	12	1	0	1	1	12976	27	0	59.1084	15	0	0
0.423929	DL	42	3	0	1	12	1	0	0	1	12976	27	0	59.7025	15	0	0
0.423929	DL	42	3	0	1	12	1	0	1	1	12976	27	0	59.1002	15	0	0
0.424929	DL	42	4	0	1	12	1	0	0	1	12976	27	0	59.7073	15	0	0
0.424929	DL	42	4	0	1	12	1	0	1	1	12976	27	0	59.0401	15	0	0
0.425929	DL	42	5	0	1	12	1	0	0	1	12976	27	0	59.5899	15	0	0
0.425929	DL	42	5	0	1	12	1	0	1	1	12976	27	0	58.9753	15	0	0
0.426929	DL	42	6	0	1	12	1	0	0	1	12976	27	0	59.4272	15	0	0
0.426929	DL	42	6	0	1	12	1	0	1	1	12976	27	0	58.9052	15	0	0
0.427929	DL	42	7	0	1	12	1	0	0	1	12976	27	0	59.3482	15	0	0
0.427929	DL	42	7	0	1	12	1	0	1	1	12976	27	0	58.7874	15	0	0
0.428929	DL	42	8	0	1	12	1	0	0	1	12976	27	0	59.3862	15	0	0
0.428929	DL	42	8	0	1	12	1	0	1	1	12976	27	0	58.6057	15	0	0
0.429929	DL	42	9	0	1	12	1	0	0	1	12976	27	0	59.4255	15	0	0
0.429929	DL	42	9	0	1	12	1	0	1	1	12976	27	0	58.4322	15	0	0
0.430929	DL	43	0	0	1	12	1	0	0	1	12976	27	0	59.3551	15	0	0
0.430929	DL	43	0	0	1	12	1	0	1	1	12976	27	0	58.3827	15	0	0
