Time	direction	frame	subF	slot	1stSym	nSymbol	cellId	bwpId	streamId	rnti	tbSize	mcs	rv	SINR(dB)	CQI	corrupt	TBler
0.403929	DL	40	3	0	1	12	1	0	0	1	416	0	0	63.6225	15	0	0
0.404929	DL	40	4	0	1	12	1	0	0	1	416	0	0	63.3456	15	0	0
0.405929	DL	40	5	0	1	12	1	0	0	1	416	0	0	63.1127	15	0	0
0.406929	DL	40	6	0	1	12	1	0	0	1	416	0	0	62.9239	15	0	0
0.407929	DL	40	7	0	1	12	1	0	0	1	416	0	0	62.7369	15	0	0
0.408929	DL	40	8	0	1	12	1	0	0	1	416	0	0	62.4847	15	0	0
0.409929	DL	40	9	0	1	12	1	0	0	1	12976	27	0	59.1328	15	0	0
0.409929	DL	40	9	0	1	12	1	0	1	1	416	0	0	53.7439	15	0	0
0.410929	DL	41	0	0	1	12	1	0	0	1	12976	27	0	58.774	15	0	0
0.410929	DL	41	0	0	1	12	1	0	1	1	416	0	0	52.8942	15	0	0
0.411929	DL	41	1	0	1	12	1	0	0	1	12976	27	0	58.4964	15	0	0
0.411929	DL	41	1	0	1	12	1	0	1	1	416	0	0	52.5254	15	0	0
0.412929	DL	41	2	0	1	12	1	0	0	1	12976	27	0	58.303	15	0	0
0.412929	DL	41	2	0	1	12	1	0	1	1	416	0	0	53.0606	15	0	0
0.413929	DL	41	3	0	1	12	1	0	0	1	12976	27	0	58.1113	15	0	0
0.413929	DL	41	3	0	1	12	1	0	1	1	416	0	0	54.009	15	0	0
0.414929	DL	41	4	0	1	12	1	0	0	1	12976	27	0	57.8564	15	0	0
0.414929	DL	41	4	0	1	12	1	0	1	1	416	0	0	54.6893	15	0	0
0.415929	DL	41	5	0	1	12	1	0	0	1	12976	27	0	60.5924	15	0	0
0.415929	DL	41	5	0	1	12	1	0	1	1	12976	27	0	59.7013	15	0	0
0.416929	DL	41	6	0	1	12	1	0	0	1	12976	27	0	60.4378	15	0	0
0.416929	DL	41	6	0	1	12	1	0	1	1	12976	27	0	59.4637	15	0	0
0.417929	DL	41	7	0	1	12	1	0	0	1	12976	27	0	60.3902	15	0	0
0.417929	DL	41	7	0	1	12	1	0	1	1	12976	27	0	59.3297	15	0	0
0.418929	DL	41	8	0	1	12	1	0	0	1	12976	27	0	60.497	15	0	0
0.418929	DL	41	8	0	1	12	1	0	1	1	12976	27	0	59.3669	15	0	0
0.419929	DL	41	9	0	1	12	1	0	0	1	12976	27	0	60.6673	15	0	0
0.419929	DL	41	9	0	1	12	1	0	1	1	12976	27	0	59.5271	15	0	0
0.420929	DL	42	0	0	1	12	1	0	0	1	12976	27	0	60.7821	15	0	0
0.420929	DL	42	0	0	1	12	1	0	1	1	12976	27	0	59.7111	15	0	0
0.421929	DL	42	1	0	1	12	1	0	0	1	12976	27	0	60.7802	15	0	0
