Time	direction	frame	subF	slot	1stSym	nSymbol	cellId	bwpId	streamId	rnti	tbSize	mcs	rv	SINR(dB)	CQI	corrupt	TBler
0.403929	DL	40	3	0	1	12	1	0	0	1	416	0	0	63.4884	15	0	0
0.404929	DL	40	4	0	1	12	1	0	0	1	416	0	0	63.5195	15	0	0
0.405929	DL	40	5	0	1	12	1	0	0	1	416	0	0	63.5283	15	0	0
0.406929	DL	40	6	0	1	12	1	0	0	1	416	0	0	63.5202	15	0	0
0.407929	DL	40	7	0	1	12	1	0	0	1	416	0	0	63.4902	15	0	0
0.408929	DL	40	8	0	1	12	1	0	0	1	416	0	0	63.462	15	0	0
0.409929	DL	40	9	0	1	12	1	0	0	1	12976	27	0	60.4602	15	0	0
0.409929	DL	40	9	0	1	12	1	0	1	1	416	0	0	54.0814	15	0	0
0.410929	DL	41	0	0	1	12	1	0	0	1	12976	27	0	60.4864	15	0	0
0.410929	DL	41	0	0	1	12	1	0	1	1	416	0	0	53.4972	15	0	0
0.411929	DL	41	1	0	1	12	1	0	0	1	12976	27	0	60.488	15	0	0
0.411929	DL	41	1	0	1	12	1	0	1	1	416	0	0	52.6437	15	0	0
0.412929	DL	41	2	0	1	12	1	0	0	1	12976	27	0	60.4709	15	0	0
0.412929	DL	41	2	0	1	12	1	0	1	1	416	0	0	52.2381	15	0	0
0.413929	DL	41	3	0	1	12	1	0	0	1	12976	27	0	60.4691	15	0	0
0.413929	DL	41	3	0	1	12	1	0	1	1	416	0	0	52.6571	15	0	0
0.414929	DL	41	4	0	1	12	1	0	0	1	12976	27	0	60.4868	15	0	0
0.414929	DL	41	4	0	1	12	1	0	1	1	416	0	0	53.3762	15	0	0
0.415929	DL	41	5	0	1	12	1	0	0	1	12976	27	0	60.1055	15	0	0
0.415929	DL	41	5	0	1	12	1	0	1	1	12976	27	0	60.8268	15	0	0
0.416929	DL	41	6	0	1	12	1	0	0	1	12976	27	0	59.9709	15	0	0
0.416929	DL	41	6	0	1	12	1	0	1	1	12976	27	0	60.6145	15	0	0
0.417929	DL	41	7	0	1	12	1	0	0	1	12976	27	0	59.7699	15	0	0
0.417929	DL	41	7	0	1	12	1	0	1	1	12976	27	0	60.3655	15	0	0
0.418929	DL	41	8	0	1	12	1	0	0	1	12976	27	0	59.7073	15	0	0
0.418929	DL	41	8	0	1	12	1	0	1	1	12976	27	0	60.3449	15	0	0
0.419929	DL	41	9	0	1	12	1	0	0	1	12976	27	0	59.8634	15	0	0
0.419929	DL	41	9	0	1	12	1	0	1	1	12976	27	0	60.5705	15	0	0
0.420929	DL	42	0	0	1	12	1	0	0	1	12976	27	0	60.0719	15	0	0
0.420929	DL	42	0	0	1	12	1	0	1	1	12976	27	0	60.7645	15	0	0
0.421929	DL	42	1	0	1	12	1	0	0	1	12976	27	0	60.1229	15	0	0
0.421929	DL	42	1	0	1	12	1	0	1	1	12976	27	0	60.7202	15	0	0
0.422929	DL	42	2	0	1	12	1	0	0	1	12976	27	0	59.9876	15	0	0
0.422929	DL	42	2	0	1	12	1	0	1	1	12976	27	0	60.4927	15	0	0
0.423929	DL	42	3	0	1	12	1	0	0	1	12976	27	0	59.8096	15	0	0
0.423929	DL	42	3	0	1	12	1	0	1	1	12976	27	0	60.334	15	0	0
0.424929	DL	42	4	0	1	12	1	0	0	1	12976	27	0	59.7568	15	0	0
0.424929	DL	42	4	0	1	12	1	0	1	1	12976	27	0	60.4416	15	0	0
0.425929	DL	42	5	0	1	12	1	0	0	1	12976	27	0	59.8543	15	0	0
0.425929	DL	42	5	0	1	12	1	0	1	1	12976	27	0	60.6917	15	0	0
0.426929	DL	42	6	0	1	12	1	0	0	1	12976	27	0	59.955	15	0	0
0.426929	DL	42	6	0	1	12	1	0	1	1	12976	27	0	60.8019	15	0	0
0.427929	DL	42	7	0	1	12	1	0	0	1	12976	27	0	59.9198	15	0	0
0.427929	DL	42	7	0	1	12	1	0	1	1	12976	27	0	60.6529	15	0	0
0.428929	DL	42	8	0	1	12	1	0	0	1	12976	27	0	59.7773	15	0	0
0.428929	DL	42	8	0	1	12	1	0	1	1	12976	27	0	60.3713	15	0	0
0.429929	DL	42	9	0	1	12	1	0	0	1	12976	27	0	59.6962	15	0	0
0.429929	DL	42	9	0	1	12	1	0	1	1	12976	27	0	60.2382	15	0	0
0.430929	DL	43	0	0	1	12	1	0	0	1	12976	27	0	59.7908	15	0	0
0.430929	DL	43	0	0	1	12	1	0	1	1	12976	27	0	60.4025	15	0	0
0.431929	DL	43	1	0	1	12	1	0	0	1	12976	27	0	59.9661	15	0	0
0.431929	DL	43	1	0	1	12	1	0	1	1	12976	27	0	60.6635	15	0	0
0.432929	DL	43	2	0	1	12	1	0	0	1	12976	27	0	60.0362	15	0	0
0.432929	DL	43	2	0	1	12	1	0	1	1	12976	27	0	60.7313	15	0	0
0.433929	DL	43	3	0	1	12	1	0	0	1	12976	27	0	59.9251	15	0	0
0.433929	DL	43	3	0	1	12	1	0	1	1	12976	27	0	60.5435	15	0	0
0.434929	DL	43	4	0	1	12	1	0	0	1	12976	27	0	59.7252	15	0	0
