Time	direction	frame	subF	slot	1stSym	nSymbol	cellId	bwpId	streamId	rnti	tbSize	mcs	rv	SINR(dB)	CQI	corrupt	TBler
0.403929	DL	40	3	0	1	12	1	0	0	1	416	0	0	46.0872	15	0	0
0.404929	DL	40	4	0	1	12	1	0	0	1	416	0	0	45.9875	15	0	0
0.405929	DL	40	5	0	1	12	1	0	0	1	416	0	0	45.8048	15	0	0
0.406929	DL	40	6	0	1	12	1	0	0	1	416	0	0	45.5403	15	0	0
0.407929	DL	40	7	0	1	12	1	0	0	1	416	0	0	45.1967	15	0	0
0.408929	DL	40	8	0	1	12	1	0	0	1	416	0	0	44.7789	15	0	0
0.409929	DL	40	9	0	1	12	1	0	0	1	12976	27	0	41.286	15	0	0
0.409929	DL	40	9	0	1	12	1	0	1	1	416	0	0	49.7652	15	0	0
0.410929	DL	41	0	0	1	12	1	0	0	1	12976	27	0	40.7548	15	0	0
0.410929	DL	41	0	0	1	12	1	0	1	1	416	0	0	49.7137	15	0	0
0.411929	DL	41	1	0	1	12	1	0	0	1	12976	27	0	40.2024	15	0	0
0.411929	DL	41	1	0	1	12	1	0	1	1	416	0	0	49.6661	15	0	0
0.412929	DL	41	2	0	1	12	1	0	0	1	12976	27	0	39.6711	15	0	0
0.412929	DL	41	2	0	1	12	1	0	1	1	416	0	0	49.6171	15	0	0
0.413929	DL	41	3	0	1	12	1	0	0	1	12976	27	0	39.2195	15	0	0
0.413929	DL	41	3	0	1	12	1	0	1	1	416	0	0	49.5747	15	0	0
0.414929	DL	41	4	0	1	12	1	0	0	1	12976	27	0	38.9144	15	0	0
0.414929	DL	41	4	0	1	12	1	0	1	1	416	0	0	49.5437	15	0	0
0.415929	DL	41	5	0	1	12	1	0	0	1	12976	27	0	42.6839	15	0	0
0.415929	DL	41	5	0	1	12	1	0	1	1	12976	27	0	42.1033	15	0	0
0.416929	DL	41	6	0	1	12	1	0	0	1	12976	27	0	43.0857	15	0	0
0.416929	DL	41	6	0	1	12	1	0	1	1	12976	27	0	42.6945	15	0	0
0.417929	DL	41	7	0	1	12	1	0	0	1	12976	27	0	43.1012	15	0	0
0.417929	DL	41	7	0	1	12	1	0	1	1	12976	27	0	42.9922	15	0	0
0.418929	DL	41	8	0	1	12	1	0	0	1	12976	27	0	42.6736	15	0	0
0.418929	DL	41	8	0	1	12	1	0	1	1	12976	27	0	42.664	15	0	0
0.419929	DL	41	9	0	1	12	1	0	0	1	12976	27	0	42.2958	15	0	0
0.419929	DL	41	9	0	1	12	1	0	1	1	12976	27	0	42.1077	15	0	0
0.420929	DL	42	0	0	1	12	1	0	0	1	12976	27	0	42.4621	15	0	0
0.420929	DL	42	0	0	1	12	1	0	1	1	12976	27	0	42.0782	15	0	0
0.421929	DL	42	1	0	1	12	1	0	0	1	12976	27	0	42.8917	15	0	0
0.421929	DL	42	1	0	1	12	1	0	1	1	12976	27	0	42.5634	15	0	0
0.422929	DL	42	2	0	1	12	1	0	0	1	12976	27	0	43.0239	15	0	0
0.422929	DL	42	2	0	1	12	1	0	1	1	12976	27	0	42.8254	15	0	0
0.423929	DL	42	3	0	1	12	1	0	0	1	12976	27	0	42.7328	15	0	0
0.423929	DL	42	3	0	1	12	1	0	1	1	12976	27	0	42.5107	15	0	0
0.424929	DL	42	4	0	1	12	1	0	0	1	12976	27	0	42.3673	15	0	0
0.424929	DL	42	4	0	1	12	1	0	1	1	12976	27	0	41.9513	15	0	0
0.425929	DL	42	5	0	1	12	1	0	0	1	12976	27	0	42.3623	15	0	0
0.425929	DL	42	5	0	1	12	1	0	1	1	12976	27	0	41.8815	15	0	0
0.426929	DL	42	6	0	1	12	1	0	0	1	12976	27	0	42.648	15	0	0
