Time	direction	frame	subF	slot	1stSym	nSymbol	cellId	bwpId	streamId	rnti	tbSize	mcs	rv	SINR(dB)	CQI	corrupt	TBler
0.403929	DL	40	3	0	1	12	1	0	0	1	416	0	0	63.296	15	0	0
0.404929	DL	40	4	0	1	12	1	0	0	1	416	0	0	62.9541	15	0	0
0.405929	DL	40	5	0	1	12	1	0	0	1	416	0	0	62.5766	15	0	0
0.406929	DL	40	6	0	1	12	1	0	0	1	416	0	0	62.1623	15	0	0
0.407929	DL	40	7	0	1	12	1	0	0	1	416	0	0	61.7103	15	0	0
0.408929	DL	40	8	0	1	12	1	0	0	1	416	0	0	61.2235	15	0	0
0.409929	DL	40	9	0	1	12	1	0	0	1	12976	27	0	57.7013	15	0	0
0.409929	DL	40	9	0	1	12	1	0	1	1	416	0	0	47.3124	15	0	0
0.410929	DL	41	0	0	1	12	1	0	0	1	12976	27	0	57.1854	15	0	0
0.410929	DL	41	0	0	1	12	1	0	1	1	416	0	0	46.9038	15	0	0
0.411929	DL	41	1	0	1	12	1	0	0	1	12976	27	0	56.6995	15	0	0
0.411929	DL	41	1	0	1	12	1	0	1	1	416	0	0	46.333	15	0	0
0.412929	DL	41	2	0	1	12	1	0	0	1	12976	27	0	56.2898	15	0	0
0.412929	DL	41	2	0	1	12	1	0	1	1	416	0	0	45.8865	15	0	0
0.413929	DL	41	3	0	1	12	1	0	0	1	12976	27	0	56.0083	15	0	0
0.413929	DL	41	3	0	1	12	1	0	1	1	416	0	0	45.8827	15	0	0
0.414929	DL	41	4	0	1	12	1	0	0	1	12976	27	0	55.9015	15	0	0
0.414929	DL	41	4	0	1	12	1	0	1	1	416	0	0	46.2703	15	0	0
0.415929	DL	41	5	0	1	12	1	0	0	1	12976	27	0	49.7876	15	0	0
0.415929	DL	41	5	0	1	12	1	0	1	1	12976	27	0	49.4104	15	0	0
0.416929	DL	41	6	0	1	12	1	0	0	1	12976	27	0	49.5485	15	0	0
0.416929	DL	41	6	0	1	12	1	0	1	1	12976	27	0	49.4559	15	0	0
0.417929	DL	41	7	0	1	12	1	0	0	1	12976	27	0	49.2881	15	0	0
0.417929	DL	41	7	0	1	12	1	0	1	1	12976	27	0	49.5001	15	0	0
0.418929	DL	41	8	0	1	12	1	0	0	1	12976	27	0	49.2187	15	0	0
0.418929	DL	41	8	0	1	12	1	0	1	1	12976	27	0	49.438	15	0	0
0.419929	DL	41	9	0	1	12	1	0	0	1	12976	27	0	49.3608	15	0	0
0.419929	DL	41	9	0	1	12	1	0	1	1	12976	27	0	49.2281	15	0	0
0.420929	DL	42	0	0	1	12	1	0	0	1	12976	27	0	49.5336	15	0	0
0.420929	DL	42	0	0	1	12	1	0	1	1	12976	27	0	48.9578	15	0	0
0.421929	DL	42	1	0	1	12	1	0	0	1	12976	27	0	49.5607	15	0	0
0.421929	DL	42	1	0	1	12	1	0	1	1	12976	27	0	48.8007	15	0	0
0.422929	DL	42	2	0	1	12	1	0	0	1	12976	27	0	49.4159	15	0	0
