Time	direction	frame	subF	slot	1stSym	nSymbol	cellId	bwpId	streamId	rnti	tbSize	mcs	rv	SINR(dB)	CQI	corrupt	TBler
0.403929	DL	40	3	0	1	12	1	0	0	1	416	0	0	44.2153	15	0	0
0.404929	DL	40	4	0	1	12	1	0	0	1	416	0	0	44.4073	15	0	0
0.405929	DL	40	5	0	1	12	1	0	0	1	416	0	0	44.5296	15	0	0
0.406929	DL	40	6	0	1	12	1	0	0	1	416	0	0	44.5798	15	0	0
0.407929	DL	40	7	0	1	12	1	0	0	1	416	0	0	44.5546	15	0	0
0.408929	DL	40	8	0	1	12	1	0	0	1	416	0	0	44.4515	15	0	0
0.409929	DL	40	9	0	1	12	1	0	0	1	12976	27	0	41.2599	15	0	0
0.409929	DL	40	9	0	1	12	1	0	1	1	416	0	0	51.2809	15	0	0
0.410929	DL	41	0	0	1	12	1	0	0	1	12976	27	0	41.0055	15	0	0
0.410929	DL	41	0	0	1	12	1	0	1	1	416	0	0	51.2552	15	0	0
0.411929	DL	41	1	0	1	12	1	0	0	1	12976	27	0	40.6896	15	0	0
0.411929	DL	41	1	0	1	12	1	0	1	1	416	0	0	51.2482	15	0	0
0.412929	DL	41	2	0	1	12	1	0	0	1	12976	27	0	40.3307	15	0	0
0.412929	DL	41	2	0	1	12	1	0	1	1	416	0	0	51.2612	15	0	0
0.413929	DL	41	3	0	1	12	1	0	0	1	12976	27	0	39.9528	15	0	0
0.413929	DL	41	3	0	1	12	1	0	1	1	416	0	0	51.2921	15	0	0
0.414929	DL	41	4	0	1	12	1	0	0	1	12976	27	0	39.5846	15	0	0
0.414929	DL	41	4	0	1	12	1	0	1	1	416	0	0	51.3326	15	0	0
0.415929	DL	41	5	0	1	12	1	0	0	1	12976	27	0	42.2688	15	0	0
0.415929	DL	41	5	0	1	12	1	0	1	1	12976	27	0	41.7137	15	0	0
0.416929	DL	41	6	0	1	12	1	0	0	1	12976	27	0	41.7229	15	0	0
0.416929	DL	41	6	0	1	12	1	0	1	1	12976	27	0	41.1228	15	0	0
0.417929	DL	41	7	0	1	12	1	0	0	1	12976	27	0	41.6619	15	0	0
0.417929	DL	41	7	0	1	12	1	0	1	1	12976	27	0	41.1061	15	0	0
0.418929	DL	41	8	0	1	12	1	0	0	1	12976	27	0	42.2136	15	0	0
0.418929	DL	41	8	0	1	12	1	0	1	1	12976	27	0	41.6724	15	0	0
0.419929	DL	41	9	0	1	12	1	0	0	1	12976	27	0	42.3267	15	0	0
0.419929	DL	41	9	0	1	12	1	0	1	1	12976	27	0	41.7912	15	0	0
0.420929	DL	42	0	0	1	12	1	0	0	1	12976	27	0	41.754	15	0	0
0.420929	DL	42	0	0	1	12	1	0	1	1	12976	27	0	41.2572	15	0	0
0.421929	DL	42	1	0	1	12	1	0	0	1	12976	27	0	41.4471	15	0	0
0.421929	DL	42	1	0	1	12	1	0	1	1	12976	27	0	40.9538	15	0	0
0.422929	DL	42	2	0	1	12	1	0	0	1	12976	27	0	41.9506	15	0	0
0.422929	DL	42	2	0	1	12	1	0	1	1	12976	27	0	41.4213	15	0	0
0.423929	DL	42	3	0	1	12	1	0	0	1	12976	27	0	42.2713	15	0	0
0.423929	DL	42	3	0	1	12	1	0	1	1	12976	27	0	41.7742	15	0	0
0.424929	DL	42	4	0	1	12	1	0	0	1	12976	27	0	41.8993	15	0	0
0.424929	DL	42	4	0	1	12	1	0	1	1	12976	27	0	41.4367	15	0	0
0.425929	DL	42	5	0	1	12	1	0	0	1	12976	27	0	41.5492	15	0	0
0.425929	DL	42	5	0	1	12	1	0	1	1	12976	27	0	40.9425	15	0	0
0.426929	DL	42	6	0	1	12	1	0	0	1	12976	27	0	41.9034	15	0	0
0.426929	DL	42	6	0	1	12	1	0	1	1	12976	27	0	41.1303	15	0	0
0.427929	DL	42	7	0	1	12	1	0	0	1	12976	27	0	42.2195	15	0	0
0.427929	DL	42	7	0	1	12	1	0	1	1	12976	27	0	41.5667	15	0	0
0.428929	DL	42	8	0	1	12	1	0	0	1	12976	27	0	41.8811	15	0	0
0.428929	DL	42	8	0	1	12	1	0	1	1	12976	27	0	41.4635	15	0	0
0.429929	DL	42	9	0	1	12	1	0	0	1	12976	27	0	41.4496	15	0	0
0.429929	DL	42	9	0	1	12	1	0	1	1	12976	27	0	40.992	15	0	0
0.430929	DL	43	0	0	1	12	1	0	0	1	12976	27	0	41.7305	15	0	0
0.430929	DL	43	0	0	1	12	1	0	1	1	12976	27	0	40.98	15	0	0
0.431929	DL	43	1	0	1	12	1	0	0	1	12976	27	0	42.1324	15	0	0
0.431929	DL	43	1	0	1	12	1	0	1	1	12976	27	0	41.4076	15	0	0
0.432929	DL	43	2	0	1	12	1	0	0	1	12976	27	0	41.9093	15	0	0
0.432929	DL	43	2	0	1	12	1	0	1	1	12976	27	0	41.4675	15	0	0
0.433929	DL	43	3	0	1	12	1	0	0	1	12976	27	0	41.4456	15	0	0
0.433929	DL	43	3	0	1	12	1	0	1	1	12976	27	0	41.0311	15	0	0
0.434929	DL	43	4	0	1	12	1	0	0	1	12976	27	0	41.613	15	0	0
0.434929	DL	43	4	0	1	12	1	0	1	1	12976	27	0	40.8201	15	0	0
0.435929	DL	43	5	0	1	12	1	0	0	1	12976	27	0	42.0417	15	0	0
0.435929	DL	43	5	0	1	12	1	0	1	1	12976	27	0	41.1693	15	0	0
0.436929	DL	43	6	0	1	12	1	0	0	1	12976	27	0	41.9007	15	0	0
0.436929	DL	43	6	0	1	12	1	0	1	1	12976	27	0	41.3679	15	0	0
0.437929	DL	43	7	0	1	12	1	0	0	1	12976	27	0	41.3828	15	0	0
0.437929	DL	43	7	0	1	12	1	0	1	1	12976	27	0	41.0512	15	0	0
0.438929	DL	43	8	0	1	12	1	0	0	1	12976	27	0	41.4138	15	0	0
0.438929	DL	43	8	0	1	12	1	0	1	1	12976	27	0	40.782	15	0	0
0.439929	DL	43	9	0	1	12	1	0	0	1	12976	27	0	41.9021	15	0	0
0.439929	DL	43	9	0	1	12	1	0	1	1	12976	27	0	41.0705	15	0	0
0.440929	DL	44	0	0	1	12	1	0	0	1	12976	27	0	41.9467	15	0	0
0.440929	DL	44	0	0	1	12	1	0	1	1	12976	27	0	41.322	15	0	0
0.441929	DL	44	1	0	1	12	1	0	0	1	12976	27	0	41.4861	15	0	0
0.441929	DL	44	1	0	1	12	1	0	1	1	12976	27	0	41.0065	15	0	0
0.442929	DL	44	2	0	1	12	1	0	0	1	12976	27	0	41.3272	15	0	0
0.442929	DL	44	2	0	1	12	1	0	1	1	12976	27	0	40.6137	15	0	0
0.443929	DL	44	3	0	1	12	1	0	0	1	12976	27	0	41.7053	15	0	0
0.443929	DL	44	3	0	1	12	1	0	1	1	12976	27	0	40.9236	15	0	0
0.444929	DL	44	4	0	1	12	1	0	0	1	12976	27	0	41.8421	15	0	0
0.444929	DL	44	4	0	1	12	1	0	1	1	12976	27	0	41.3979	15	0	0
0.445929	DL	44	5	0	1	12	1	0	0	1	12976	27	0	41.4647	15	0	0
0.445929	DL	44	5	0	1	12	1	0	1	1	12976	27	0	41.2025	15	0	0
0.446929	DL	44	6	0	1	12	1	0	0	1	12976	27	0	41.2079	15	0	0
0.446929	DL	44	6	0	1	12	1	0	1	1	12976	27	0	40.5813	15	0	0
0.447929	DL	44	7	0	1	12	1	0	0	1	12976	27	0	41.5163	15	0	0
