Time	direction	frame	subF	slot	1stSym	nSymbol	cellId	bwpId	streamId	rnti	tbSize	mcs	rv	SINR(dB)	CQI	corrupt	TBler
0.403929	DL	40	3	0	1	12	1	0	0	1	416	0	0	32.0088	13	0	0
0.404929	DL	40	4	0	1	12	1	0	0	1	416	0	0	32.4635	14	0	0
0.405929	DL	40	5	0	1	12	1	0	0	1	416	0	0	32.9773	14	0	0
0.406929	DL	40	6	0	1	12	1	0	0	1	416	0	0	33.4246	14	0	0
0.407929	DL	40	7	0	1	12	1	0	0	1	416	0	0	33.7043	14	0	0
0.408929	DL	40	8	0	1	12	1	0	0	1	416	0	0	33.8007	14	0	0
0.409929	DL	40	9	0	1	12	1	0	0	1	10743	23	0	30.7619	12	1	0.977241
0.409929	DL	40	9	0	1	12	1	0	1	1	416	0	0	52.2865	15	0	0
0.410929	DL	41	0	0	1	12	1	0	0	1	12000	25	0	30.6772	10	1	1
0.410929	DL	41	0	0	1	12	1	0	1	1	416	0	0	52.291	15	0	0
0.411929	DL	41	1	0	1	12	1	0	0	1	12000	25	0	30.5509	10	1	1
0.411929	DL	41	1	0	1	12	1	0	1	1	416	0	0	52.2848	15	0	0
0.412929	DL	41	2	0	1	12	1	0	0	1	12000	25	0	30.3583	13	1	1
0.412929	DL	41	2	0	1	12	1	0	1	1	416	0	0	52.2662	15	0	0
0.413929	DL	41	3	0	1	12	1	0	0	1	12000	25	0	30.0988	13	1	1
0.413929	DL	41	3	0	1	12	1	0	1	1	416	0	0	52.2379	15	0	0
0.414929	DL	41	4	0	1	12	1	0	0	1	10743	23	1	32.8214	14	0	0
0.415929	DL	41	5	0	1	12	1	0	0	1	12000	25	1	43.3804	15	0	0
0.416929	DL	41	6	0	1	12	1	0	0	1	12000	25	1	43.1515	15	0	0
0.417929	DL	41	7	0	1	12	1	0	0	1	12000	25	1	43.4802	15	0	0
0.418929	DL	41	8	0	1	12	1	0	0	1	12000	25	1	43.5681	15	0	0
0.419929	DL	41	9	0	1	12	1	0	0	1	10743	23	0	40.1628	15	0	0
0.419929	DL	41	9	0	1	12	1	0	1	1	12976	27	0	40.5253	15	0	0
0.420929	DL	42	0	0	1	12	1	0	0	1	12000	25	0	40.141	15	0	0
0.420929	DL	42	0	0	1	12	1	0	1	1	12976	27	0	40.8355	15	0	0
0.421929	DL	42	1	0	1	12	1	0	0	1	12976	27	0	40.4843	15	0	0
0.421929	DL	42	1	0	1	12	1	0	1	1	12976	27	0	40.3018	15	0	0
0.422929	DL	42	2	0	1	12	1	0	0	1	12976	27	0	40.3878	15	0	0
0.422929	DL	42	2	0	1	12	1	0	1	1	12976	27	0	40.0936	15	0	0
0.423929	DL	42	3	0	1	12	1	0	0	1	12976	27	0	40.1298	15	0	0
0.423929	DL	42	3	0	1	12	1	0	1	1	12976	27	0	40.6719	15	0	0
0.424929	DL	42	4	0	1	12	1	0	0	1	12976	27	0	40.3423	15	0	0
0.424929	DL	42	4	0	1	12	1	0	1	1	12976	27	0	40.6612	15	0	0
0.425929	DL	42	5	0	1	12	1	0	0	1	12976	27	0	40.4603	15	0	0
0.425929	DL	42	5	0	1	12	1	0	1	1	12976	27	0	40.1107	15	0	0
0.426929	DL	42	6	0	1	12	1	0	0	1	12976	27	0	40.1113	15	0	0
0.426929	DL	42	6	0	1	12	1	0	1	1	12976	27	0	40.3134	15	0	0
0.427929	DL	42	7	0	1	12	1	0	0	1	12976	27	0	40.0458	15	0	0
0.427929	DL	42	7	0	1	12	1	0	1	1	12976	27	0	40.6999	15	0	0
0.428929	DL	42	8	0	1	12	1	0	0	1	12976	27	0	40.4117	15	0	0
0.428929	DL	42	8	0	1	12	1	0	1	1	12976	27	0	40.2657	15	0	0
0.429929	DL	42	9	0	1	12	1	0	0	1	12976	27	0	40.3724	15	0	0
0.429929	DL	42	9	0	1	12	1	0	1	1	12976	27	0	39.9436	15	0	0
0.430929	DL	43	0	0	1	12	1	0	0	1	12976	27	0	40.0296	15	0	0
0.430929	DL	43	0	0	1	12	1	0	1	1	12976	27	0	40.5087	15	0	0
0.431929	DL	43	1	0	1	12	1	0	0	1	12976	27	0	40.1524	15	0	0
0.431929	DL	43	1	0	1	12	1	0	1	1	12976	27	0	40.6186	15	0	0
0.432929	DL	43	2	0	1	12	1	0	0	1	12976	27	0	40.3818	15	0	0
0.432929	DL	43	2	0	1	12	1	0	1	1	12976	27	0	39.9992	15	0	0
0.433929	DL	43	3	0	1	12	1	0	0	1	12976	27	0	40.1511	15	0	0
0.433929	DL	43	3	0	1	12	1	0	1	1	12976	27	0	40.0442	15	0	0
0.434929	DL	43	4	0	1	12	1	0	0	1	12976	27	0	39.9965	15	0	0
0.434929	DL	43	4	0	1	12	1	0	1	1	12976	27	0	40.5849	15	0	0
0.435929	DL	43	5	0	1	12	1	0	0	1	12976	27	0	40.2594	15	0	0
0.435929	DL	43	5	0	1	12	1	0	1	1	12976	27	0	40.3382	15	0	0
0.436929	DL	43	6	0	1	12	1	0	0	1	12976	27	0	40.2417	15	0	0
0.436929	DL	43	6	0	1	12	1	0	1	1	12976	27	0	39.872	15	0	0
0.437929	DL	43	7	0	1	12	1	0	0	1	12976	27	0	39.8995	15	0	0
0.437929	DL	43	7	0	1	12	1	0	1	1	12976	27	0	40.2722	15	0	0
0.438929	DL	43	8	0	1	12	1	0	0	1	12976	27	0	39.9996	15	0	0
0.438929	DL	43	8	0	1	12	1	0	1	1	12976	27	0	40.4827	15	0	0
0.439929	DL	43	9	0	1	12	1	0	0	1	12976	27	0	40.3055	15	0	0
0.439929	DL	43	9	0	1	12	1	0	1	1	12976	27	0	39.9218	15	0	0
0.440929	DL	44	0	0	1	12	1	0	0	1	12976	27	0	40.125	15	0	0
0.440929	DL	44	0	0	1	12	1	0	1	1	12976	27	0	39.8796	15	0	0
0.441929	DL	44	1	0	1	12	1	0	0	1	12976	27	0	39.8573	15	0	0
0.441929	DL	44	1	0	1	12	1	0	1	1	12976	27	0	40.5071	15	0	0
0.442929	DL	44	2	0	1	12	1	0	0	1	12976	27	0	40.0577	15	0	0
0.442929	DL	44	2	0	1	12	1	0	1	1	12976	27	0	40.3872	15	0	0
0.443929	DL	44	3	0	1	12	1	0	0	1	12976	27	0	40.1492	15	0	0
0.443929	DL	44	3	0	1	12	1	0	1	1	12976	27	0	39.7837	15	0	0
0.444929	DL	44	4	0	1	12	1	0	0	1	12976	27	0	39.8685	15	0	0
0.444929	DL	44	4	0	1	12	1	0	1	1	12976	27	0	40.056	15	0	0
