Time	direction	frame	subF	slot	1stSym	nSymbol	cellId	bwpId	streamId	rnti	tbSize	mcs	rv	SINR(dB)	CQI	corrupt	TBler
0.403929	DL	40	3	0	1	12	1	0	0	1	416	0	0	39.0349	15	0	0
0.404929	DL	40	4	0	1	12	1	0	0	1	416	0	0	38.7995	15	0	0
0.405929	DL	40	5	0	1	12	1	0	0	1	416	0	0	38.6817	15	0	0
0.406929	DL	40	6	0	1	12	1	0	0	1	416	0	0	38.6882	15	0	0
0.407929	DL	40	7	0	1	12	1	0	0	1	416	0	0	38.8229	15	0	0
0.408929	DL	40	8	0	1	12	1	0	0	1	416	0	0	39.0781	15	0	0
0.409929	DL	40	9	0	1	12	1	0	0	1	12976	27	0	36.41	15	0	0
0.409929	DL	40	9	0	1	12	1	0	1	1	416	0	0	51.9054	15	0	0
0.410929	DL	41	0	0	1	12	1	0	0	1	12976	27	0	36.7841	15	0	0
0.410929	DL	41	0	0	1	12	1	0	1	1	416	0	0	51.8951	15	0	0
0.411929	DL	41	1	0	1	12	1	0	0	1	12976	27	0	37.137	15	0	0
0.411929	DL	41	1	0	1	12	1	0	1	1	416	0	0	51.9047	15	0	0
0.412929	DL	41	2	0	1	12	1	0	0	1	12976	27	0	37.4363	15	0	0
0.412929	DL	41	2	0	1	12	1	0	1	1	416	0	0	51.9258	15	0	0
0.413929	DL	41	3	0	1	12	1	0	0	1	12976	27	0	37.6731	15	0	0
0.413929	DL	41	3	0	1	12	1	0	1	1	416	0	0	51.9474	15	0	0
0.414929	DL	41	4	0	1	12	1	0	0	1	12976	27	0	37.8495	15	0	0
0.414929	DL	41	4	0	1	12	1	0	1	1	416	0	0	51.9598	15	0	0
0.415929	DL	41	5	0	1	12	1	0	0	1	12976	27	0	41.4637	15	0	0
0.415929	DL	41	5	0	1	12	1	0	1	1	12976	27	0	40.9961	15	0	0
0.416929	DL	41	6	0	1	12	1	0	0	1	12976	27	0	41.1712	15	0	0
0.416929	DL	41	6	0	1	12	1	0	1	1	12976	27	0	40.3145	15	0	0
0.417929	DL	41	7	0	1	12	1	0	0	1	12976	27	0	40.9337	15	0	0
0.417929	DL	41	7	0	1	12	1	0	1	1	12976	27	0	40.0747	15	0	0
0.418929	DL	41	8	0	1	12	1	0	0	1	12976	27	0	41.1907	15	0	0
0.418929	DL	41	8	0	1	12	1	0	1	1	12976	27	0	40.779	15	0	0
0.419929	DL	41	9	0	1	12	1	0	0	1	12976	27	0	41.3248	15	0	0
0.419929	DL	41	9	0	1	12	1	0	1	1	12976	27	0	40.9404	15	0	0
0.420929	DL	42	0	0	1	12	1	0	0	1	12976	27	0	41.05	15	0	0
0.420929	DL	42	0	0	1	12	1	0	1	1	12976	27	0	40.2961	15	0	0
0.421929	DL	42	1	0	1	12	1	0	0	1	12976	27	0	40.9922	15	0	0
0.421929	DL	42	1	0	1	12	1	0	1	1	12976	27	0	40.1594	15	0	0
0.422929	DL	42	2	0	1	12	1	0	0	1	12976	27	0	41.3203	15	0	0
