Time	direction	frame	subF	slot	1stSym	nSymbol	cellId	bwpId	streamId	rnti	tbSize	mcs	rv	SINR(dB)	CQI	corrupt	TBler
0.403929	DL	40	3	0	1	12	1	0	0	1	416	0	0	45.317	15	0	0
0.404929	DL	40	4	0	1	12	1	0	0	1	416	0	0	45.613	15	0	0
0.405929	DL	40	5	0	1	12	1	0	0	1	416	0	0	45.8301	15	0	0
0.406929	DL	40	6	0	1	12	1	0	0	1	416	0	0	45.9632	15	0	0
0.407929	DL	40	7	0	1	12	1	0	0	1	416	0	0	46.0104	15	0	0
0.408929	DL	40	8	0	1	12	1	0	0	1	416	0	0	45.9717	15	0	0
0.409929	DL	40	9	0	1	12	1	0	0	1	12976	27	0	42.8387	15	0	0
0.409929	DL	40	9	0	1	12	1	0	1	1	416	0	0	49.0726	15	0	0
0.410929	DL	41	0	0	1	12	1	0	0	1	12976	27	0	42.6352	15	0	0
0.410929	DL	41	0	0	1	12	1	0	1	1	416	0	0	49.024	15	0	0
0.411929	DL	41	1	0	1	12	1	0	0	1	12976	27	0	42.356	15	0	0
0.411929	DL	41	1	0	1	12	1	0	1	1	416	0	0	49.01	15	0	0
0.412929	DL	41	2	0	1	12	1	0	0	1	12976	27	0	42.0081	15	0	0
0.412929	DL	41	2	0	1	12	1	0	1	1	416	0	0	49.0152	15	0	0
0.413929	DL	41	3	0	1	12	1	0	0	1	12976	27	0	41.6022	15	0	0
0.413929	DL	41	3	0	1	12	1	0	1	1	416	0	0	49.0269	15	0	0
0.414929	DL	41	4	0	1	12	1	0	0	1	12976	27	0	41.1544	15	0	0
0.414929	DL	41	4	0	1	12	1	0	1	1	416	0	0	49.0529	15	0	0
0.415929	DL	41	5	0	1	12	1	0	0	1	12976	27	0	42.2236	15	0	0
0.415929	DL	41	5	0	1	12	1	0	1	1	12976	27	0	41.9293	15	0	0
0.416929	DL	41	6	0	1	12	1	0	0	1	12976	27	0	42.1761	15	0	0
0.416929	DL	41	6	0	1	12	1	0	1	1	12976	27	0	41.6118	15	0	0
0.417929	DL	41	7	0	1	12	1	0	0	1	12976	27	0	42.4727	15	0	0
0.417929	DL	41	7	0	1	12	1	0	1	1	12976	27	0	42.2006	15	0	0
0.418929	DL	41	8	0	1	12	1	0	0	1	12976	27	0	42.6194	15	0	0
0.418929	DL	41	8	0	1	12	1	0	1	1	12976	27	0	42.7256	15	0	0
0.419929	DL	41	9	0	1	12	1	0	0	1	12976	27	0	42.4126	15	0	0
0.419929	DL	41	9	0	1	12	1	0	1	1	12976	27	0	42.4677	15	0	0
0.420929	DL	42	0	0	1	12	1	0	0	1	12976	27	0	42.1526	15	0	0
0.420929	DL	42	0	0	1	12	1	0	1	1	12976	27	0	41.7157	15	0	0
0.421929	DL	42	1	0	1	12	1	0	0	1	12976	27	0	42.2271	15	0	0
0.421929	DL	42	1	0	1	12	1	0	1	1	12976	27	0	41.5716	15	0	0
0.422929	DL	42	2	0	1	12	1	0	0	1	12976	27	0	42.5034	15	0	0
0.422929	DL	42	2	0	1	12	1	0	1	1	12976	27	0	42.2548	15	0	0
0.423929	DL	42	3	0	1	12	1	0	0	1	12976	27	0	42.5655	15	0	0
0.423929	DL	42	3	0	1	12	1	0	1	1	12976	27	0	42.6627	15	0	0
0.424929	DL	42	4	0	1	12	1	0	0	1	12976	27	0	42.3092	15	0	0
0.424929	DL	42	4	0	1	12	1	0	1	1	12976	27	0	42.267	15	0	0
