Time	direction	frame	subF	slot	1stSym	nSymbol	cellId	bwpId	streamId	rnti	tbSize	mcs	rv	SINR(dB)	CQI	corrupt	TBler
0.403929	DL	40	3	0	1	12	1	0	0	1	416	0	0	62.1981	15	0	0
0.404929	DL	40	4	0	1	12	1	0	0	1	416	0	0	61.7131	15	0	0
0.405929	DL	40	5	0	1	12	1	0	0	1	416	0	0	61.1537	15	0	0
0.406929	DL	40	6	0	1	12	1	0	0	1	416	0	0	60.5675	15	0	0
0.407929	DL	40	7	0	1	12	1	0	0	1	416	0	0	60.0732	15	0	0
0.408929	DL	40	8	0	1	12	1	0	0	1	416	0	0	59.7739	15	0	0
0.409929	DL	40	9	0	1	12	1	0	0	1	12976	27	0	56.6104	15	0	0
0.409929	DL	40	9	0	1	12	1	0	1	1	416	0	0	53.377	15	0	0
0.410929	DL	41	0	0	1	12	1	0	0	1	12976	27	0	56.4369	15	0	0
0.410929	DL	41	0	0	1	12	1	0	1	1	416	0	0	53.0059	15	0	0
0.411929	DL	41	1	0	1	12	1	0	0	1	12976	27	0	56.1655	15	0	0
0.411929	DL	41	1	0	1	12	1	0	1	1	416	0	0	53.0656	15	0	0
0.412929	DL	41	2	0	1	12	1	0	0	1	12976	27	0	55.9326	15	0	0
0.412929	DL	41	2	0	1	12	1	0	1	1	416	0	0	53.6363	15	0	0
0.413929	DL	41	3	0	1	12	1	0	0	1	12976	27	0	55.8903	15	0	0
0.413929	DL	41	3	0	1	12	1	0	1	1	416	0	0	54.4225	15	0	0
0.414929	DL	41	4	0	1	12	1	0	0	1	12976	27	0	56.0415	15	0	0
0.414929	DL	41	4	0	1	12	1	0	1	1	416	0	0	54.955	15	0	0
0.415929	DL	41	5	0	1	12	1	0	0	1	12976	27	0	60.2774	15	0	0
0.415929	DL	41	5	0	1	12	1	0	1	1	12976	27	0	59.782	15	0	0
0.416929	DL	41	6	0	1	12	1	0	0	1	12976	27	0	60.1282	15	0	0
0.416929	DL	41	6	0	1	12	1	0	1	1	12976	27	0	59.6388	15	0	0
0.417929	DL	41	7	0	1	12	1	0	0	1	12976	27	0	60.1765	15	0	0
0.417929	DL	41	7	0	1	12	1	0	1	1	12976	27	0	59.584	15	0	0
0.418929	DL	41	8	0	1	12	1	0	0	1	12976	27	0	60.3358	15	0	0
0.418929	DL	41	8	0	1	12	1	0	1	1	12976	27	0	59.6379	15	0	0
0.419929	DL	41	9	0	1	12	1	0	0	1	12976	27	0	60.4543	15	0	0
0.419929	DL	41	9	0	1	12	1	0	1	1	12976	27	0	59.7975	15	0	0
0.420929	DL	42	0	0	1	12	1	0	0	1	12976	27	0	60.4951	15	0	0
0.420929	DL	42	0	0	1	12	1	0	1	1	12976	27	0	59.9779	15	0	0
0.421929	DL	42	1	0	1	12	1	0	0	1	12976	27	0	60.4866	15	0	0
0.421929	DL	42	1	0	1	12	1	0	1	1	12976	27	0	60.059	15	0	0
0.422929	DL	42	2	0	1	12	1	0	0	1	12976	27	0	60.4443	15	0	0
0.422929	DL	42	2	0	1	12	1	0	1	1	12976	27	0	59.9829	15	0	0
0.423929	DL	42	3	0	1	12	1	0	0	1	12976	27	0	60.3841	15	0	0
0.423929	DL	42	3	0	1	12	1	0	1	1	12976	27	0	59.7696	15	0	0
0.424929	DL	42	4	0	1	12	1	0	0	1	12976	27	0	60.3211	15	0	0
0.424929	DL	42	4	0	1	12	1	0	1	1	12976	27	0	59.5227	15	0	0
0.425929	DL	42	5	0	1	12	1	0	0	1	12976	27	0	60.264	15	0	0
0.425929	DL	42	5	0	1	12	1	0	1	1	12976	27	0	59.4194	15	0	0
0.426929	DL	42	6	0	1	12	1	0	0	1	12976	27	0	60.2534	15	0	0
0.426929	DL	42	6	0	1	12	1	0	1	1	12976	27	0	59.5422	15	0	0
0.427929	DL	42	7	0	1	12	1	0	0	1	12976	27	0	60.3279	15	0	0
0.427929	DL	42	7	0	1	12	1	0	1	1	12976	27	0	59.7648	15	0	0
0.428929	DL	42	8	0	1	12	1	0	0	1	12976	27	0	60.4451	15	0	0
0.428929	DL	42	8	0	1	12	1	0	1	1	12976	27	0	59.9279	15	0	0
0.429929	DL	42	9	0	1	12	1	0	0	1	12976	27	0	60.5197	15	0	0
0.429929	DL	42	9	0	1	12	1	0	1	1	12976	27	0	59.974	15	0	0
0.430929	DL	43	0	0	1	12	1	0	0	1	12976	27	0	60.4962	15	0	0
0.430929	DL	43	0	0	1	12	1	0	1	1	12976	27	0	59.9015	15	0	0
0.431929	DL	43	1	0	1	12	1	0	0	1	12976	27	0	60.3552	15	0	0
0.431929	DL	43	1	0	1	12	1	0	1	1	12976	27	0	59.7388	15	0	0
0.432929	DL	43	2	0	1	12	1	0	0	1	12976	27	0	60.1463	15	0	0
0.432929	DL	43	2	0	1	12	1	0	1	1	12976	27	0	59.5664	15	0	0
0.433929	DL	43	3	0	1	12	1	0	0	1	12976	27	0	60.0116	15	0	0
0.433929	DL	43	3	0	1	12	1	0	1	1	12976	27	0	59.4706	15	0	0
0.434929	DL	43	4	0	1	12	1	0	0	1	12976	27	0	60.052	15	0	0
0.434929	DL	43	4	0	1	12	1	0	1	1	12976	27	0	59.4784	15	0	0
0.435929	DL	43	5	0	1	12	1	0	0	1	12976	27	0	60.1914	15	0	0
0.435929	DL	43	5	0	1	12	1	0	1	1	12976	27	0	59.5779	15	0	0
0.436929	DL	43	6	0	1	12	1	0	0	1	12976	27	0	60.2941	15	0	0
0.436929	DL	43	6	0	1	12	1	0	1	1	12976	27	0	59.737	15	0	0
0.437929	DL	43	7	0	1	12	1	0	0	1	12976	27	0	60.3135	15	0	0
0.437929	DL	43	7	0	1	12	1	0	1	1	12976	27	0	59.8781	15	0	0
0.438929	DL	43	8	0	1	12	1	0	0	1	12976	27	0	60.2753	15	0	0
0.438929	DL	43	8	0	1	12	1	0	1	1	12976	27	0	59.904	15	0	0
0.439929	DL	43	9	0	1	12	1	0	0	1	12976	27	0	60.2166	15	0	0
0.439929	DL	43	9	0	1	12	1	0	1	1	12976	27	0	59.7677	15	0	0
0.440929	DL	44	0	0	1	12	1	0	0	1	12976	27	0	60.1654	15	0	0
0.440929	DL	44	0	0	1	12	1	0	1	1	12976	27	0	59.5089	15	0	0
0.441929	DL	44	1	0	1	12	1	0	0	1	12976	27	0	60.1305	15	0	0
0.441929	DL	44	1	0	1	12	1	0	1	1	12976	27	0	59.258	15	0	0
0.442929	DL	44	2	0	1	12	1	0	0	1	12976	27	0	60.1101	15	0	0
0.442929	DL	44	2	0	1	12	1	0	1	1	12976	27	0	59.1878	15	0	0
0.443929	DL	44	3	0	1	12	1	0	0	1	12976	27	0	60.1248	15	0	0
0.443929	DL	44	3	0	1	12	1	0	1	1	12976	27	0	59.3605	15	0	0
0.444929	DL	44	4	0	1	12	1	0	0	1	12976	27	0	60.1968	15	0	0
0.444929	DL	44	4	0	1	12	1	0	1	1	12976	27	0	59.6372	15	0	0
0.445929	DL	44	5	0	1	12	1	0	0	1	12976	27	0	60.2912	15	0	0
0.445929	DL	44	5	0	1	12	1	0	1	1	12976	27	0	59.8297	15	0	0
0.446929	DL	44	6	0	1	12	1	0	0	1	12976	27	0	60.339	15	0	0
0.446929	DL	44	6	0	1	12	1	0	1	1	12976	27	0	59.8574	15	0	0
0.447929	DL	44	7	0	1	12	1	0	0	1	12976	27	0	60.2972	15	0	0
0.447929	DL	44	7	0	1	12	1	0	1	1	12976	27	0	59.735	15	0	0
0.448929	DL	44	8	0	1	12	1	0	0	1	12976	27	0	60.1568	15	0	0
0.448929	DL	44	8	0	1	12	1	0	1	1	12976	27	0	59.5231	15	0	0
0.449929	DL	44	9	0	1	12	1	0	0	1	12976	27	0	59.9577	15	0	0
0.449929	DL	44	9	0	1	12	1	0	1	1	12976	27	0	59.326	15	0	0
0.450929	DL	45	0	0	1	12	1	0	0	1	12976	27	0	59.8243	15	0	0
0.450929	DL	45	0	0	1	12	1	0	1	1	12976	27	0	59.2435	15	0	0
0.451929	DL	45	1	0	1	12	1	0	0	1	12976	27	0	59.8683	15	0	0
