Time	direction	frame	subF	slot	1stSym	nSymbol	cellId	bwpId	streamId	rnti	tbSize	mcs	rv	SINR(dB)	CQI	corrupt	TBler
0.403929	DL	40	3	0	1	12	1	0	0	1	416	0	0	65.5498	15	0	0
0.404929	DL	40	4	0	1	12	1	0	0	1	416	0	0	65.0764	15	0	0
0.405929	DL	40	5	0	1	12	1	0	0	1	416	0	0	64.538	15	0	0
0.406929	DL	40	6	0	1	12	1	0	0	1	416	0	0	63.9494	15	0	0
0.407929	DL	40	7	0	1	12	1	0	0	1	416	0	0	63.3066	15	0	0
0.408929	DL	40	8	0	1	12	1	0	0	1	416	0	0	62.5987	15	0	0
0.409929	DL	40	9	0	1	12	1	0	0	1	12976	27	0	58.8238	15	0	0
0.409929	DL	40	9	0	1	12	1	0	1	1	416	0	0	49.8174	15	0	0
0.410929	DL	41	0	0	1	12	1	0	0	1	12976	27	0	58.0751	15	0	0
0.410929	DL	41	0	0	1	12	1	0	1	1	416	0	0	49.1744	15	0	0
0.411929	DL	41	1	0	1	12	1	0	0	1	12976	27	0	57.5165	15	0	0
0.411929	DL	41	1	0	1	12	1	0	1	1	416	0	0	48.7503	15	0	0
0.412929	DL	41	2	0	1	12	1	0	0	1	12976	27	0	57.3445	15	0	0
0.412929	DL	41	2	0	1	12	1	0	1	1	416	0	0	48.9646	15	0	0
0.413929	DL	41	3	0	1	12	1	0	0	1	12976	27	0	57.5757	15	0	0
0.413929	DL	41	3	0	1	12	1	0	1	1	416	0	0	50.2524	15	0	0
0.414929	DL	41	4	0	1	12	1	0	0	1	12976	27	0	58.0133	15	0	0
0.414929	DL	41	4	0	1	12	1	0	1	1	416	0	0	51.6505	15	0	0
0.415929	DL	41	5	0	1	12	1	0	0	1	12976	27	0	56.5039	15	0	0
0.415929	DL	41	5	0	1	12	1	0	1	1	12976	27	0	55.1708	15	0	0
0.416929	DL	41	6	0	1	12	1	0	0	1	12976	27	0	56.3836	15	0	0
0.416929	DL	41	6	0	1	12	1	0	1	1	12976	27	0	55.243	15	0	0
0.417929	DL	41	7	0	1	12	1	0	0	1	12976	27	0	56.2563	15	0	0
0.417929	DL	41	7	0	1	12	1	0	1	1	12976	27	0	55.3632	15	0	0
0.418929	DL	41	8	0	1	12	1	0	0	1	12976	27	0	56.2312	15	0	0
0.418929	DL	41	8	0	1	12	1	0	1	1	12976	27	0	55.4178	15	0	0
0.419929	DL	41	9	0	1	12	1	0	0	1	12976	27	0	56.3122	15	0	0
0.419929	DL	41	9	0	1	12	1	0	1	1	12976	27	0	55.3463	15	0	0
0.420929	DL	42	0	0	1	12	1	0	0	1	12976	27	0	56.397	15	0	0
0.420929	DL	42	0	0	1	12	1	0	1	1	12976	27	0	55.1985	15	0	0
0.421929	DL	42	1	0	1	12	1	0	0	1	12976	27	0	56.3947	15	0	0
0.421929	DL	42	1	0	1	12	1	0	1	1	12976	27	0	55.0986	15	0	0
0.422929	DL	42	2	0	1	12	1	0	0	1	12976	27	0	56.3117	15	0	0
0.422929	DL	42	2	0	1	12	1	0	1	1	12976	27	0	55.1299	15	0	0
0.423929	DL	42	3	0	1	12	1	0	0	1	12976	27	0	56.2368	15	0	0
0.423929	DL	42	3	0	1	12	1	0	1	1	12976	27	0	55.2476	15	0	0
0.424929	DL	42	4	0	1	12	1	0	0	1	12976	27	0	56.246	15	0	0
0.424929	DL	42	4	0	1	12	1	0	1	1	12976	27	0	55.3336	15	0	0
0.425929	DL	42	5	0	1	12	1	0	0	1	12976	27	0	56.3193	15	0	0
0.425929	DL	42	5	0	1	12	1	0	1	1	12976	27	0	55.3141	15	0	0
0.426929	DL	42	6	0	1	12	1	0	0	1	12976	27	0	56.3684	15	0	0
0.426929	DL	42	6	0	1	12	1	0	1	1	12976	27	0	55.2149	15	0	0
0.427929	DL	42	7	0	1	12	1	0	0	1	12976	27	0	56.3365	15	0	0
0.427929	DL	42	7	0	1	12	1	0	1	1	12976	27	0	55.1293	15	0	0
0.428929	DL	42	8	0	1	12	1	0	0	1	12976	27	0	56.2532	15	0	0
0.428929	DL	42	8	0	1	12	1	0	1	1	12976	27	0	55.1274	15	0	0
0.429929	DL	42	9	0	1	12	1	0	0	1	12976	27	0	56.2016	15	0	0
0.429929	DL	42	9	0	1	12	1	0	1	1	12976	27	0	55.1874	15	0	0
0.430929	DL	43	0	0	1	12	1	0	0	1	12976	27	0	56.2254	15	0	0
0.430929	DL	43	0	0	1	12	1	0	1	1	12976	27	0	55.2287	15	0	0
0.431929	DL	43	1	0	1	12	1	0	0	1	12976	27	0	56.2742	15	0	0
0.431929	DL	43	1	0	1	12	1	0	1	1	12976	27	0	55.2005	15	0	0
0.432929	DL	43	2	0	1	12	1	0	0	1	12976	27	0	56.2601	15	0	0
0.432929	DL	43	2	0	1	12	1	0	1	1	12976	27	0	55.1274	15	0	0
0.433929	DL	43	3	0	1	12	1	0	0	1	12976	27	0	56.1567	15	0	0
0.433929	DL	43	3	0	1	12	1	0	1	1	12976	27	0	55.0727	15	0	0
0.434929	DL	43	4	0	1	12	1	0	0	1	12976	27	0	56.0362	15	0	0
0.434929	DL	43	4	0	1	12	1	0	1	1	12976	27	0	55.0619	15	0	0
0.435929	DL	43	5	0	1	12	1	0	0	1	12976	27	0	56.0034	15	0	0
0.435929	DL	43	5	0	1	12	1	0	1	1	12976	27	0	55.0535	15	0	0
0.436929	DL	43	6	0	1	12	1	0	0	1	12976	27	0	56.0769	15	0	0
0.436929	DL	43	6	0	1	12	1	0	1	1	12976	27	0	54.9988	15	0	0
0.437929	DL	43	7	0	1	12	1	0	0	1	12976	27	0	56.1603	15	0	0
0.437929	DL	43	7	0	1	12	1	0	1	1	12976	27	0	54.914	15	0	0
0.438929	DL	43	8	0	1	12	1	0	0	1	12976	27	0	56.1478	15	0	0
0.438929	DL	43	8	0	1	12	1	0	1	1	12976	27	0	54.8771	15	0	0
0.439929	DL	43	9	0	1	12	1	0	0	1	12976	27	0	56.0294	15	0	0
0.439929	DL	43	9	0	1	12	1	0	1	1	12976	27	0	54.9382	15	0	0
0.440929	DL	44	0	0	1	12	1	0	0	1	12976	27	0	55.9021	15	0	0
0.440929	DL	44	0	0	1	12	1	0	1	1	12976	27	0	55.0437	15	0	0
0.441929	DL	44	1	0	1	12	1	0	0	1	12976	27	0	55.8779	15	0	0
0.441929	DL	44	1	0	1	12	1	0	1	1	12976	27	0	55.0819	15	0	0
0.442929	DL	44	2	0	1	12	1	0	0	1	12976	27	0	55.9646	15	0	0
0.442929	DL	44	2	0	1	12	1	0	1	1	12976	27	0	54.9917	15	0	0
0.443929	DL	44	3	0	1	12	1	0	0	1	12976	27	0	56.0626	15	0	0
0.443929	DL	44	3	0	1	12	1	0	1	1	12976	27	0	54.8227	15	0	0
0.444929	DL	44	4	0	1	12	1	0	0	1	12976	27	0	56.078	15	0	0
0.444929	DL	44	4	0	1	12	1	0	1	1	12976	27	0	54.7047	15	0	0
0.445929	DL	44	5	0	1	12	1	0	0	1	12976	27	0	56.0089	15	0	0
0.445929	DL	44	5	0	1	12	1	0	1	1	12976	27	0	54.7312	15	0	0
0.446929	DL	44	6	0	1	12	1	0	0	1	12976	27	0	55.9354	15	0	0
0.446929	DL	44	6	0	1	12	1	0	1	1	12976	27	0	54.8613	15	0	0
0.447929	DL	44	7	0	1	12	1	0	0	1	12976	27	0	55.9324	15	0	0
